request_id,donor_id,notified_at,responded_at,status,response_time_minutes,distance_km,days_since_last_donation,temporal_hour,is_weekend,historical_response_rate
2197,2929,2025-07-26 20:48:00,2025-07-26 21:50:00+00:00,accepted,62.0,2.18,173,20,1,0.5024
1150,5663,2025-07-27 02:14:00,2025-07-27 05:30:00+00:00,declined,196.0,21.68,253,2,1,0.351
2099,676,2025-07-27 02:53:00,,ignored,,4.6,303,2,1,0.385
2159,404,2025-07-27 03:35:00,2025-07-27 04:19:00+00:00,declined,44.0,2.47,173,3,1,0.0704
2024,8555,2025-07-27 04:25:00,,ignored,,4.75,333,4,1,0.2626
1582,6473,2025-07-27 07:07:00,,pending,,8.03,317,7,1,0.0954
1497,2277,2025-07-27 09:51:00,,ignored,,8.42,134,9,1,0.1182
1119,5498,2025-07-27 10:17:00,2025-07-27 12:26:00+00:00,declined,129.0,1.9,0,10,1,0.1322
1396,339,2025-07-27 10:31:00,2025-07-27 11:30:00+00:00,accepted,59.0,13.31,123,10,1,0.7433
1733,7845,2025-07-27 10:43:00,2025-07-27 12:01:00+00:00,accepted,78.0,2.54,176,10,1,0.3169
1234,2833,2025-07-27 11:47:00,,pending,,10.52,240,11,1,0.1179
312,1628,2025-07-27 11:58:00,,ignored,,5.89,214,11,1,0.3549
1149,8673,2025-07-27 12:58:00,,ignored,,3.13,151,12,1,0.5485
993,9208,2025-07-27 14:22:00,,ignored,,3.23,311,14,1,0.4676
1903,4938,2025-07-27 15:11:00,2025-07-27 16:28:00+00:00,accepted,77.0,4.03,311,15,1,0.3963
991,975,2025-07-27 16:26:00,2025-07-27 18:21:00+00:00,accepted,115.0,4.12,173,16,1,0.1042
682,5805,2025-07-27 17:45:00,,ignored,,1.56,246,17,1,0.6379
546,2006,2025-07-27 17:53:00,,pending,,4.37,142,17,1,0.1441
2,7624,2025-07-27 19:40:00,,pending,,6.6,163,19,1,0.2751
1962,3457,2025-07-27 21:35:00,,pending,,7.29,210,21,1,0.4279
754,923,2025-07-27 21:39:00,2025-07-27 22:49:00+00:00,accepted,70.0,7.08,321,21,1,0.7527
1546,9157,2025-07-27 22:10:00,2025-07-27 23:51:00+00:00,declined,101.0,8.88,97,22,1,0.2771
1524,8412,2025-07-27 23:37:00,,pending,,7.25,145,23,1,0.1153
2099,2682,2025-07-28 00:38:00,,pending,,9.04,150,0,0,0.3246
1584,3492,2025-07-28 02:56:00,,pending,,2.24,130,2,0,0.2728
710,3687,2025-07-28 04:11:00,2025-07-28 07:44:00+00:00,declined,213.0,10.77,39,4,0,0.6995
1044,4311,2025-07-28 04:46:00,,ignored,,6.77,309,4,0,0.3302
257,5460,2025-07-28 06:31:00,2025-07-28 08:05:00+00:00,declined,94.0,4.91,165,6,0,0.2222
845,7968,2025-07-28 07:10:00,2025-07-28 08:56:00+00:00,declined,106.0,12.43,49,7,0,0.2595
301,6206,2025-07-28 08:02:00,,ignored,,8.75,126,8,0,0.0882
72,709,2025-07-28 08:25:00,2025-07-28 09:31:00+00:00,declined,66.0,10.78,0,8,0,0.2582
217,3650,2025-07-28 12:38:00,2025-07-28 16:01:00+00:00,declined,203.0,9.35,274,12,0,0.4118
2003,5439,2025-07-28 13:42:00,2025-07-28 15:17:00+00:00,declined,95.0,5.04,111,13,0,0.389
483,3734,2025-07-28 15:08:00,2025-07-28 16:34:00+00:00,accepted,86.0,1.32,224,15,0,0.3892
1975,2862,2025-07-28 15:19:00,,ignored,,13.65,153,15,0,0.6384
2109,8809,2025-07-28 16:05:00,2025-07-28 19:26:00+00:00,declined,201.0,10.67,35,16,0,0.3292
268,7015,2025-07-28 17:15:00,2025-07-28 18:56:00+00:00,declined,101.0,8.02,133,17,0,0.4197
2149,8303,2025-07-28 17:34:00,,pending,,1.37,285,17,0,0.4325
473,9060,2025-07-28 19:10:00,,pending,,10.37,265,19,0,0.4692
600,2969,2025-07-28 20:31:00,2025-07-28 21:44:00+00:00,accepted,73.0,6.17,110,20,0,0.4282
1811,2903,2025-07-28 20:47:00,,pending,,1.49,210,20,0,0.3272
732,6859,2025-07-28 21:24:00,,ignored,,4.25,344,21,0,0.3406
1390,6862,2025-07-28 22:52:00,2025-07-29 00:10:00+00:00,declined,78.0,12.57,0,22,0,0.3164
63,4620,2025-07-28 23:56:00,2025-07-29 00:31:00+00:00,declined,35.0,5.92,8,23,0,0.2899
578,233,2025-07-29 00:59:00,,ignored,,2.73,448,0,0,0.8086
1742,4236,2025-07-29 01:59:00,,ignored,,15.05,201,1,0,0.1234
363,645,2025-07-29 06:48:00,2025-07-29 09:23:00+00:00,declined,155.0,3.89,124,6,0,0.2938
633,6201,2025-07-29 07:00:00,2025-07-29 07:55:00+00:00,accepted,55.0,4.36,360,7,0,0.8196
1098,8550,2025-07-29 07:49:00,,ignored,,11.12,148,7,0,0.6962
1311,4715,2025-07-29 10:01:00,2025-07-29 11:07:00+00:00,accepted,66.0,3.28,323,10,0,0.5627
1132,4565,2025-07-29 10:47:00,2025-07-29 11:54:00+00:00,accepted,67.0,7.45,154,10,0,0.4302
1035,9703,2025-07-29 10:53:00,2025-07-29 13:22:00+00:00,declined,149.0,1.57,81,10,0,0.294
532,3871,2025-07-29 11:10:00,,pending,,20.61,190,11,0,0.2205
664,1898,2025-07-29 11:18:00,2025-07-29 13:17:00+00:00,declined,119.0,18.22,48,11,0,0.3075
1693,9403,2025-07-29 13:17:00,,ignored,,21.28,126,13,0,0.0703
1418,1797,2025-07-29 13:42:00,2025-07-29 14:36:00+00:00,accepted,54.0,7.62,128,13,0,0.7059
1317,137,2025-07-29 14:18:00,2025-07-29 16:41:00+00:00,declined,143.0,0.89,0,14,0,0.474
803,3973,2025-07-29 15:05:00,,ignored,,6.6,279,15,0,0.1901
898,648,2025-07-29 15:39:00,2025-07-29 16:25:00+00:00,accepted,46.0,10.08,193,15,0,0.8725
963,5716,2025-07-29 16:57:00,2025-07-29 19:14:00+00:00,declined,137.0,11.72,67,16,0,0.4428
1929,791,2025-07-29 16:57:00,2025-07-29 18:34:00+00:00,accepted,97.0,8.6,195,16,0,0.1776
1670,3859,2025-07-29 17:15:00,2025-07-29 18:11:00+00:00,accepted,56.0,2.52,172,17,0,0.8131
62,981,2025-07-29 18:17:00,2025-07-29 19:54:00+00:00,accepted,97.0,4.13,196,18,0,0.3521
2032,3265,2025-07-29 19:12:00,2025-07-29 19:47:00+00:00,declined,35.0,7.5,33,19,0,0.3314
2174,5606,2025-07-29 20:42:00,2025-07-29 22:16:00+00:00,accepted,94.0,3.24,114,20,0,0.0249
1794,9652,2025-07-29 22:01:00,2025-07-29 22:59:00+00:00,declined,58.0,3.28,210,22,0,0.3483
1506,1193,2025-07-29 22:41:00,2025-07-30 00:01:00+00:00,accepted,80.0,9.35,221,22,0,0.3097
1248,8860,2025-07-29 22:49:00,2025-07-30 00:30:00+00:00,accepted,101.0,13.15,261,22,0,0.4903
463,6037,2025-07-29 23:11:00,2025-07-30 02:29:00+00:00,declined,198.0,11.57,216,23,0,0.4604
1530,5662,2025-07-29 23:14:00,,ignored,,7.04,192,23,0,0.7165
761,5737,2025-07-30 01:09:00,,pending,,14.36,139,1,0,0.4412
1578,7753,2025-07-30 01:11:00,2025-07-30 02:53:00+00:00,accepted,102.0,11.69,186,1,0,0.4285
997,8643,2025-07-30 01:14:00,,ignored,,14.6,317,1,0,0.3195
365,5557,2025-07-30 01:27:00,,ignored,,6.67,266,1,0,0.3374
929,4073,2025-07-30 01:45:00,,ignored,,5.04,197,1,0,0.3125
618,5145,2025-07-30 02:33:00,2025-07-30 03:42:00+00:00,declined,69.0,8.37,253,2,0,0.2385
1549,1172,2025-07-30 02:35:00,,pending,,2.28,120,2,0,0.0816
1980,9022,2025-07-30 03:15:00,,pending,,5.24,161,3,0,0.5742
1221,2353,2025-07-30 03:21:00,,ignored,,12.45,116,3,0,0.6597
621,9748,2025-07-30 04:45:00,,pending,,2.5,155,4,0,0.7224
176,4954,2025-07-30 04:53:00,,ignored,,17.28,286,4,0,0.4837
749,701,2025-07-30 05:05:00,2025-07-30 07:45:00+00:00,declined,160.0,8.67,365,5,0,0.3001
2034,8533,2025-07-30 05:53:00,2025-07-30 08:13:00+00:00,declined,140.0,3.3,142,5,0,0.1573
1876,3705,2025-07-30 05:56:00,2025-07-30 08:40:00+00:00,declined,164.0,16.65,33,5,0,0.4889
43,2668,2025-07-30 06:52:00,2025-07-30 08:23:00+00:00,accepted,91.0,15.63,407,6,0,0.3486
1083,8142,2025-07-30 07:30:00,2025-07-30 08:35:00+00:00,declined,65.0,12.21,111,7,0,0.5661
1463,5288,2025-07-30 12:08:00,2025-07-30 13:55:00+00:00,declined,107.0,6.91,29,12,0,0.258
1483,9420,2025-07-30 15:08:00,,ignored,,6.82,152,15,0,0.2671
172,1623,2025-07-30 15:15:00,,pending,,4.15,211,15,0,0.2232
1629,1137,2025-07-30 15:16:00,2025-07-30 16:00:00+00:00,declined,44.0,3.84,299,15,0,0.1178
359,62,2025-07-30 16:08:00,,ignored,,10.08,74,16,0,0.3162
1376,6935,2025-07-30 16:11:00,2025-07-30 17:31:00+00:00,declined,80.0,17.4,0,16,0,0.2605
246,5537,2025-07-30 16:39:00,2025-07-30 19:08:00+00:00,declined,149.0,4.17,89,16,0,0.4199
1500,5024,2025-07-30 17:36:00,,pending,,14.78,106,17,0,0.563
1430,6090,2025-07-30 17:48:00,2025-07-30 18:58:00+00:00,accepted,70.0,2.32,246,17,0,0.6209
314,8108,2025-07-30 17:53:00,2025-07-30 20:26:00+00:00,declined,153.0,9.4,0,17,0,0.6813
1590,260,2025-07-30 18:49:00,,ignored,,3.79,150,18,0,0.157
1212,7077,2025-07-30 18:50:00,,ignored,,4.78,3,18,0,0.1272
1193,9463,2025-07-30 19:20:00,2025-07-30 20:35:00+00:00,declined,75.0,8.67,70,19,0,0.6068
1756,4620,2025-07-30 21:05:00,2025-07-31 00:08:00+00:00,declined,183.0,9.56,0,21,0,0.4447
1184,7436,2025-07-30 21:57:00,2025-07-31 00:41:00+00:00,declined,164.0,1.05,238,21,0,0.1475
1351,2051,2025-07-30 23:54:00,2025-07-31 00:37:00+00:00,declined,43.0,2.3,183,23,0,0.4292
1662,4096,2025-07-30 23:55:00,2025-07-31 00:41:00+00:00,declined,46.0,12.61,166,23,0,0.3072
1507,7219,2025-07-31 00:35:00,2025-07-31 03:28:00+00:00,declined,173.0,11.48,208,0,0,0.4381
2163,5306,2025-07-31 01:26:00,2025-07-31 03:04:00+00:00,accepted,98.0,3.19,160,1,0,0.2508
1316,9735,2025-07-31 01:45:00,2025-07-31 02:14:00+00:00,declined,29.0,6.27,144,1,0,0.2002
998,4558,2025-07-31 02:56:00,,ignored,,4.71,92,2,0,0.436
452,1271,2025-07-31 03:02:00,2025-07-31 05:34:00+00:00,declined,152.0,6.12,181,3,0,0.2478
665,7398,2025-07-31 03:39:00,,ignored,,2.82,152,3,0,0.3372
500,1098,2025-07-31 05:34:00,,ignored,,8.8,168,5,0,0.2476
1027,8010,2025-07-31 08:44:00,,ignored,,5.7,193,8,0,0.4049
1342,1400,2025-07-31 08:48:00,2025-07-31 10:16:00+00:00,accepted,88.0,14.19,219,8,0,0.8575
970,2761,2025-07-31 09:22:00,,ignored,,1.86,193,9,0,0.3889
16,2830,2025-07-31 10:51:00,2025-07-31 12:14:00+00:00,accepted,83.0,4.18,134,10,0,0.1226
1192,1050,2025-07-31 10:58:00,2025-07-31 11:59:00+00:00,declined,61.0,6.6,197,10,0,0.4171
1580,6050,2025-07-31 14:39:00,,pending,,4.1,144,14,0,0.1845
1237,6669,2025-07-31 14:52:00,2025-07-31 17:27:00+00:00,declined,155.0,4.65,0,14,0,0.188
380,9729,2025-07-31 15:28:00,,ignored,,22.87,202,15,0,0.5544
2158,5709,2025-07-31 17:01:00,2025-07-31 19:28:00+00:00,declined,147.0,4.95,141,17,0,0.693
547,9939,2025-07-31 17:53:00,,ignored,,8.6,197,17,0,0.5715
1745,5299,2025-07-31 18:41:00,2025-07-31 19:28:00+00:00,declined,47.0,1.95,66,18,0,0.2551
1352,9714,2025-07-31 21:30:00,,ignored,,7.61,178,21,0,0.304
1638,8771,2025-07-31 21:47:00,2025-07-31 22:54:00+00:00,accepted,67.0,5.52,149,21,0,0.4096
519,771,2025-07-31 23:50:00,2025-08-01 02:05:00+00:00,declined,135.0,5.54,59,23,0,0.3081
2012,8500,2025-07-31 23:53:00,,ignored,,8.84,203,23,0,0.6296
381,2712,2025-08-01 00:50:00,2025-08-01 01:51:00+00:00,declined,61.0,7.89,114,0,0,0.2995
1213,3588,2025-08-01 01:29:00,,ignored,,17.42,0,1,0,0.6057
1600,7736,2025-08-01 02:09:00,2025-08-01 03:22:00+00:00,declined,73.0,1.77,14,2,0,0.3144
1958,8507,2025-08-01 02:11:00,,ignored,,2.36,376,2,0,0.0532
878,1138,2025-08-01 02:11:00,2025-08-01 05:28:00+00:00,declined,197.0,16.94,214,2,0,0.2577
1187,8139,2025-08-01 03:57:00,2025-08-01 04:56:00+00:00,declined,59.0,6.03,173,3,0,0.3582
590,3053,2025-08-01 04:45:00,,pending,,5.75,186,4,0,0.2949
1014,5615,2025-08-01 04:50:00,,ignored,,4.37,222,4,0,0.6164
509,4207,2025-08-01 05:47:00,2025-08-01 08:42:00+00:00,declined,175.0,1.39,103,5,0,0.6725
72,618,2025-08-01 06:33:00,2025-08-01 09:30:00+00:00,declined,177.0,2.81,147,6,0,0.2871
148,6031,2025-08-01 07:33:00,,ignored,,9.14,105,7,0,0.268
1443,2615,2025-08-01 08:27:00,2025-08-01 10:30:00+00:00,declined,123.0,5.94,50,8,0,0.4251
474,1017,2025-08-01 08:59:00,2025-08-01 10:29:00+00:00,accepted,90.0,13.59,235,8,0,0.6864
1354,7987,2025-08-01 11:33:00,2025-08-01 13:33:00+00:00,declined,120.0,4.86,79,11,0,0.8325
2056,9487,2025-08-01 11:40:00,2025-08-01 13:21:00+00:00,declined,101.0,4.84,182,11,0,0.2783
893,6427,2025-08-01 12:22:00,2025-08-01 14:32:00+00:00,declined,130.0,4.58,57,12,0,0.3081
1718,5782,2025-08-01 15:23:00,2025-08-01 17:46:00+00:00,declined,143.0,2.2,221,15,0,0.4216
1645,9572,2025-08-01 16:45:00,2025-08-01 18:06:00+00:00,declined,81.0,13.36,92,16,0,0.2796
2061,8939,2025-08-01 18:00:00,2025-08-01 18:42:00+00:00,declined,42.0,4.17,170,18,0,0.2537
108,3797,2025-08-01 18:20:00,,ignored,,0.8,0,18,0,0.237
11,4938,2025-08-01 18:25:00,2025-08-01 19:07:00+00:00,declined,42.0,1.17,177,18,0,0.0554
558,8717,2025-08-01 18:45:00,2025-08-01 20:01:00+00:00,accepted,76.0,12.97,370,18,0,0.6926
575,3376,2025-08-01 19:35:00,2025-08-01 22:26:00+00:00,declined,171.0,3.44,63,19,0,0.0864
1570,6013,2025-08-01 20:05:00,2025-08-01 21:40:00+00:00,accepted,95.0,4.39,257,20,0,0.0961
932,8494,2025-08-02 00:08:00,2025-08-02 01:29:00+00:00,accepted,81.0,4.57,157,0,1,0.4169
2055,8755,2025-08-02 00:16:00,2025-08-02 01:08:00+00:00,declined,52.0,7.57,76,0,1,0.2334
1880,5338,2025-08-02 01:43:00,,ignored,,3.16,375,1,1,0.5241
1882,3031,2025-08-02 02:29:00,2025-08-02 05:30:00+00:00,declined,181.0,1.02,217,2,1,0.3301
614,6552,2025-08-02 03:22:00,2025-08-02 06:04:00+00:00,declined,162.0,9.91,295,3,1,0.6024
1840,8853,2025-08-02 05:21:00,,ignored,,12.59,370,5,1,0.362
889,2710,2025-08-02 06:42:00,2025-08-02 08:11:00+00:00,declined,89.0,7.83,232,6,1,0.293
1413,9998,2025-08-02 08:52:00,2025-08-02 10:31:00+00:00,accepted,99.0,8.14,256,8,1,0.4227
1646,133,2025-08-02 09:18:00,2025-08-02 10:36:00+00:00,accepted,78.0,3.9,178,9,1,0.4649
1408,569,2025-08-02 10:10:00,2025-08-02 11:46:00+00:00,accepted,96.0,2.51,138,10,1,0.3279
1115,5939,2025-08-02 10:25:00,,ignored,,12.03,150,10,1,0.6935
2187,6633,2025-08-02 12:46:00,,ignored,,5.8,203,12,1,0.0473
834,7935,2025-08-02 13:53:00,,ignored,,4.47,170,13,1,0.2782
904,4860,2025-08-02 15:25:00,,ignored,,10.56,250,15,1,0.2166
2176,2703,2025-08-02 17:20:00,,ignored,,14.85,134,17,1,0.2755
1504,6547,2025-08-02 18:36:00,2025-08-02 20:15:00+00:00,accepted,99.0,3.02,207,18,1,0.3071
635,417,2025-08-02 19:01:00,2025-08-02 20:36:00+00:00,declined,95.0,11.02,73,19,1,0.6846
1930,6141,2025-08-02 19:10:00,2025-08-02 21:00:00+00:00,declined,110.0,9.17,205,19,1,0.2459
179,316,2025-08-02 20:08:00,,ignored,,9.47,171,20,1,0.2379
1782,3783,2025-08-02 20:41:00,2025-08-02 23:37:00+00:00,declined,176.0,10.14,50,20,1,0.2617
1166,9854,2025-08-02 20:54:00,2025-08-02 22:19:00+00:00,declined,85.0,1.72,87,20,1,0.2411
241,9939,2025-08-02 22:09:00,,ignored,,9.14,217,22,1,0.3561
850,6350,2025-08-03 00:28:00,2025-08-03 03:28:00+00:00,declined,180.0,9.2,33,0,1,0.4405
535,8444,2025-08-03 01:14:00,,ignored,,4.46,95,1,1,0.5034
1353,5208,2025-08-03 02:20:00,,ignored,,4.06,0,2,1,0.5691
1493,6691,2025-08-03 03:25:00,,ignored,,8.89,93,3,1,0.7689
1589,8060,2025-08-03 06:28:00,2025-08-03 08:07:00+00:00,declined,99.0,13.6,121,6,1,0.0878
124,7025,2025-08-03 08:20:00,2025-08-03 10:52:00+00:00,declined,152.0,11.88,135,8,1,0.4469
2107,1625,2025-08-03 09:27:00,2025-08-03 11:46:00+00:00,declined,139.0,7.68,173,9,1,0.389
233,2399,2025-08-03 11:18:00,,ignored,,8.01,116,11,1,0.3073
1512,3709,2025-08-03 12:00:00,2025-08-03 15:25:00+00:00,declined,205.0,7.13,245,12,1,0.4634
818,7740,2025-08-03 13:34:00,,ignored,,10.26,376,13,1,0.4987
1923,3764,2025-08-03 17:09:00,2025-08-03 18:30:00+00:00,accepted,81.0,7.82,214,17,1,0.52
2087,4658,2025-08-03 17:30:00,2025-08-03 19:09:00+00:00,accepted,99.0,6.79,147,17,1,0.1527
1797,4644,2025-08-03 21:38:00,,pending,,13.16,109,21,1,0.5592
855,9372,2025-08-03 21:56:00,2025-08-03 23:37:00+00:00,accepted,101.0,5.66,171,21,1,0.3864
1866,9564,2025-08-03 23:18:00,,ignored,,4.41,272,23,1,0.1163
1157,732,2025-08-03 23:42:00,2025-08-04 01:49:00+00:00,declined,127.0,10.31,333,23,1,0.4682
1518,9727,2025-08-03 23:48:00,2025-08-04 03:05:00+00:00,declined,197.0,3.48,132,23,1,0.1077
569,4625,2025-08-04 00:00:00,2025-08-04 01:39:00+00:00,accepted,99.0,4.93,316,0,0,0.3209
448,4356,2025-08-04 00:48:00,,ignored,,2.94,187,0,0,0.2379
1258,8890,2025-08-04 01:05:00,,pending,,7.1,105,1,0,0.0779
1907,7937,2025-08-04 02:49:00,,ignored,,16.19,80,2,0,0.5605
360,7188,2025-08-04 03:51:00,2025-08-04 05:43:00+00:00,declined,112.0,2.69,246,3,0,0.7896
302,4874,2025-08-04 05:23:00,,ignored,,4.03,353,5,0,0.1521
893,6747,2025-08-04 05:32:00,2025-08-04 06:16:00+00:00,declined,44.0,5.84,55,5,0,0.6206
1538,8089,2025-08-04 05:49:00,,ignored,,4.62,357,5,0,0.0844
918,9643,2025-08-04 05:52:00,,ignored,,26.12,172,5,0,0.2988
1645,5687,2025-08-04 06:44:00,,ignored,,14.99,94,6,0,0.2683
364,5614,2025-08-04 07:34:00,2025-08-04 08:54:00+00:00,accepted,80.0,2.2,114,7,0,0.4272
1451,1929,2025-08-04 07:56:00,,pending,,7.46,222,7,0,0.171
101,3350,2025-08-04 08:12:00,2025-08-04 11:42:00+00:00,declined,210.0,11.02,21,8,0,0.6375
1165,2779,2025-08-04 08:24:00,,pending,,4.9,208,8,0,0.1992
1155,5202,2025-08-04 09:03:00,2025-08-04 10:25:00+00:00,accepted,82.0,7.96,204,9,0,0.272
2129,8162,2025-08-04 13:04:00,2025-08-04 15:07:00+00:00,declined,123.0,12.09,405,13,0,0.2143
1113,1924,2025-08-04 13:40:00,2025-08-04 14:26:00+00:00,accepted,46.0,2.38,202,13,0,0.7553
1517,6582,2025-08-04 14:01:00,2025-08-04 16:01:00+00:00,declined,120.0,10.22,44,14,0,0.43
249,482,2025-08-04 15:50:00,2025-08-04 17:32:00+00:00,accepted,102.0,6.85,163,15,0,0.1425
1435,8302,2025-08-04 17:18:00,2025-08-04 17:46:00+00:00,declined,28.0,3.68,126,17,0,0.2034
1087,9068,2025-08-04 19:43:00,,ignored,,7.4,147,19,0,0.2605
2107,665,2025-08-05 00:28:00,,ignored,,3.47,149,0,0,0.2805
974,8105,2025-08-05 00:50:00,,ignored,,16.65,304,0,0,0.4802
1256,1090,2025-08-05 00:56:00,,ignored,,9.49,0,0,0,0.5026
67,7216,2025-08-05 03:39:00,,ignored,,14.45,159,3,0,0.4761
1856,202,2025-08-05 05:44:00,,ignored,,8.78,128,5,0,0.5478
1040,2856,2025-08-05 05:57:00,2025-08-05 08:09:00+00:00,declined,132.0,4.75,188,5,0,0.5598
1867,4487,2025-08-05 06:27:00,,ignored,,3.52,149,6,0,0.6989
193,5503,2025-08-05 07:20:00,,ignored,,10.28,135,7,0,0.5457
1472,8120,2025-08-05 08:03:00,2025-08-05 10:09:00+00:00,declined,126.0,13.1,174,8,0,0.1839
1527,5062,2025-08-05 08:42:00,2025-08-05 10:17:00+00:00,accepted,95.0,13.4,134,8,0,0.2934
815,5420,2025-08-05 10:09:00,2025-08-05 11:10:00+00:00,declined,61.0,6.42,98,10,0,0.092
804,4848,2025-08-05 16:16:00,2025-08-05 16:50:00+00:00,accepted,34.0,3.5,257,16,0,0.8018
916,177,2025-08-05 16:44:00,2025-08-05 17:33:00+00:00,declined,49.0,12.89,274,16,0,0.3081
1186,9058,2025-08-05 17:20:00,2025-08-05 18:57:00+00:00,accepted,97.0,6.26,142,17,0,0.3208
321,7879,2025-08-05 17:29:00,2025-08-05 18:24:00+00:00,declined,55.0,3.74,67,17,0,0.2518
276,634,2025-08-05 17:55:00,2025-08-05 19:06:00+00:00,accepted,71.0,5.07,136,17,0,0.3238
236,387,2025-08-05 18:00:00,,pending,,8.13,166,18,0,0.2813
1167,3028,2025-08-05 18:14:00,,pending,,1.83,250,18,0,0.7289
1938,348,2025-08-05 18:27:00,2025-08-05 20:27:00+00:00,declined,120.0,15.18,199,18,0,0.124
101,2758,2025-08-05 19:12:00,2025-08-05 20:40:00+00:00,accepted,88.0,1.86,153,19,0,0.2756
1952,6964,2025-08-05 22:11:00,,ignored,,13.58,114,22,0,0.3245
1444,2793,2025-08-05 22:49:00,2025-08-06 02:07:00+00:00,declined,198.0,4.52,164,22,0,0.2513
1877,9221,2025-08-06 00:38:00,2025-08-06 03:15:00+00:00,declined,157.0,0.26,110,0,0,0.5266
1915,6783,2025-08-06 01:20:00,2025-08-06 02:50:00+00:00,accepted,90.0,3.53,144,1,0,0.3002
1806,7169,2025-08-06 02:48:00,,ignored,,14.76,190,2,0,0.0996
649,3219,2025-08-06 04:28:00,,ignored,,15.06,0,4,0,0.3072
1548,4996,2025-08-06 05:21:00,,ignored,,8.98,195,5,0,0.5615
1573,2048,2025-08-06 05:46:00,2025-08-06 07:16:00+00:00,declined,90.0,4.69,123,5,0,0.538
763,5236,2025-08-06 06:51:00,2025-08-06 08:00:00+00:00,accepted,69.0,0.51,159,6,0,0.6012
1141,5781,2025-08-06 10:08:00,2025-08-06 11:11:00+00:00,declined,63.0,3.03,287,10,0,0.3805
1895,7794,2025-08-06 10:51:00,2025-08-06 12:55:00+00:00,declined,124.0,3.98,335,10,0,0.1341
1143,1421,2025-08-06 11:48:00,2025-08-06 12:28:00+00:00,declined,40.0,6.92,0,11,0,0.4665
193,6600,2025-08-06 12:50:00,2025-08-06 14:59:00+00:00,accepted,129.0,17.21,276,12,0,0.1751
730,7699,2025-08-06 13:06:00,2025-08-06 14:36:00+00:00,declined,90.0,5.43,131,13,0,0.329
1877,3860,2025-08-06 13:50:00,2025-08-06 15:13:00+00:00,accepted,83.0,7.59,252,13,0,0.6037
1350,1773,2025-08-06 15:00:00,2025-08-06 17:08:00+00:00,accepted,128.0,14.89,289,15,0,0.0614
604,2277,2025-08-06 15:33:00,,ignored,,8.86,149,15,0,0.206
1593,4281,2025-08-06 16:18:00,2025-08-06 19:53:00+00:00,declined,215.0,11.45,151,16,0,0.1395
1753,443,2025-08-06 18:35:00,2025-08-06 20:20:00+00:00,accepted,105.0,16.43,240,18,0,0.5098
2136,8611,2025-08-06 19:20:00,,ignored,,3.3,114,19,0,0.6522
2133,8812,2025-08-06 21:36:00,,ignored,,17.29,232,21,0,0.686
2196,1376,2025-08-06 22:09:00,2025-08-07 01:17:00+00:00,declined,188.0,3.33,103,22,0,0.3914
1727,9237,2025-08-06 22:46:00,2025-08-06 23:46:00+00:00,accepted,60.0,1.02,152,22,0,0.3791
1358,7064,2025-08-06 23:49:00,,ignored,,1.05,284,23,0,0.3915
1014,1339,2025-08-07 00:35:00,2025-08-07 01:52:00+00:00,accepted,77.0,2.13,101,0,0,0.1152
298,7609,2025-08-07 02:59:00,,ignored,,1.97,305,2,0,0.4093
2122,9641,2025-08-07 05:08:00,2025-08-07 06:41:00+00:00,declined,93.0,3.43,78,5,0,0.175
1168,256,2025-08-07 05:47:00,,pending,,8.37,376,5,0,0.1703
1215,5071,2025-08-07 08:18:00,2025-08-07 10:08:00+00:00,declined,110.0,7.02,0,8,0,0.503
835,7161,2025-08-07 08:21:00,,ignored,,20.2,161,8,0,0.3446
2162,570,2025-08-07 08:33:00,,ignored,,3.41,266,8,0,0.2672
795,7341,2025-08-07 10:17:00,2025-08-07 12:02:00+00:00,accepted,105.0,9.1,287,10,0,0.3074
875,4878,2025-08-07 10:23:00,2025-08-07 12:21:00+00:00,declined,118.0,5.81,83,10,0,0.5688
2070,9724,2025-08-07 10:30:00,2025-08-07 11:22:00+00:00,declined,52.0,16.89,0,10,0,0.6456
286,4060,2025-08-07 11:24:00,2025-08-07 12:41:00+00:00,accepted,77.0,6.09,190,11,0,0.2606
1669,3707,2025-08-07 11:49:00,2025-08-07 14:59:00+00:00,declined,190.0,1.37,272,11,0,0.7117
1188,9938,2025-08-07 14:22:00,2025-08-07 17:30:00+00:00,declined,188.0,3.99,122,14,0,0.1803
43,6408,2025-08-07 15:56:00,2025-08-07 16:42:00+00:00,accepted,46.0,8.04,137,15,0,0.8234
1722,6163,2025-08-07 16:56:00,2025-08-07 20:18:00+00:00,declined,202.0,6.4,191,16,0,0.4507
765,8719,2025-08-07 17:20:00,2025-08-07 19:00:00+00:00,declined,100.0,6.56,83,17,0,0.3893
477,5544,2025-08-07 17:28:00,2025-08-07 19:22:00+00:00,accepted,114.0,9.87,126,17,0,0.3082
1484,8548,2025-08-07 21:17:00,,ignored,,3.09,202,21,0,0.17
629,991,2025-08-07 22:30:00,2025-08-07 23:49:00+00:00,accepted,79.0,3.87,277,22,0,0.3961
1626,6204,2025-08-07 23:12:00,2025-08-07 23:45:00+00:00,accepted,33.0,1.99,188,23,0,0.781
777,1239,2025-08-07 23:33:00,2025-08-08 01:04:00+00:00,accepted,91.0,6.83,116,23,0,0.493
377,9407,2025-08-08 01:36:00,,ignored,,10.06,177,1,0,0.2332
1143,8266,2025-08-08 02:27:00,,ignored,,2.48,187,2,0,0.3496
